http://allthingsd.com/author/walt/feed/,Individuals
http://www.ubergizmo.com/feed/,Gadgets
http://www.dailytech.com/rss.aspx,Gadgets
http://bgr.com/tech/feed/,Blog
http://feeds.feedburner.com/Gottabemobile,Mobile
http://www.androidguys.com/feed/,Android
https://www.computerpoweruser.com/Feeds/RSS,Hardware
http://feeds.feedburner.com/HackedGadgets,Gadgets
http://content.usatoday.com/feed/stories/technologylive%5Ecommunities/rss,Blog
http://feeds2.feedburner.com/wifinetnews,Hardware
https://kotaku.com/rss,Gaming
http://kk.org/cooltools/feed/,Gadgets
https://techcrunch.com/gadgets/feed/,Gadgets
https://techcrunch.com/mobile/feed/,Mobile
https://techcrunch.com/enterprise/feed/,SAAS
https://torrentfreak.com/feed/,Blog
http://feeds.labnol.org/labnol,Individuals
https://www.ittsystems.com/feed/,Hardware
https://s.ch9.ms/Feeds/RSS,Microsoft
https://blog.zawodny.com/feed/,Individuals
http://feeds.hanselman.com/scotthanselman,Individuals
http://feeds.haacked.com/haacked,Individuals
https://blog.jonudell.net/feed/,Individuals
http://database-programmer.blogspot.com/feeds/posts/default,Database
http://www.craigmurphy.com/blog/?feed=rss2,Individuals
http://feeds.feedburner.com/SoftwareByRob,Individuals
http://dirkriehle.com/feed/,Individuals
http://www.roughlydrafted.com/feed/,Individuals
http://grandstreamdreams.blogspot.com/feeds/posts/default,Individuals
https://www.askdavetaylor.com/feed/,Individuals
http://feeds2.feedburner.com/OccamsRazorByAvinash,Individuals
http://charleneli.com/feed/,Individuals
http://blogs.publicradio.org/futuretense/feed,Individuals
http://feeds.feedburner.com/GeekAndPoke,Individuals
http://www.geekculture.com/atom.xml,Blog
http://feeds.kottke.org/main,Individuals
http://www.roughtype.com/?feed=rss2,Individuals
http://feeds.feedburner.com/TheLongTail,Individuals
http://chris.pirillo.com/feed/,Individuals
https://gigaom.com/feed/,Company
http://www.beyondvc.com/feed,Company
http://feeds.feedburner.com/JohnBattellesSearchblog,Individuals
http://blogs.harvard.edu/doc/feed/,Company
http://feeds.searchengineland.com/searchengineland,Blog
https://pogue.blogs.nytimes.com/feed/,Individuals
